RegionRank	Rank	Name	Rating
7260	13444	Pixelcake	1460.528
7261	13445	Carmine	1460.516
7265	13454	Sue	1460.394
7266	13456	Nic	1460.386
7267	13458	Martyn	1460.366
7268	13459	Valerie	1460.361
7269	13461	Dinos	1460.356
7270	13462	Meiji	1460.346
7271	13466	Edwin	1460.299
7273	13470	Lane	1460.251
7274	13471	Sam	1460.243
7276	13475	ThaMainEvent	1460.213
7277	13478	Dakota	1460.205
7278	13479	Knux 2	1460.201
7279	13480	Eric	1460.196
7280	13481	Billy	1460.195
7281	13482	iljone	1460.162
7282	13483	Cheyenne	1460.149
7283	13484	Shaw	1460.137
7285	13489	Peterz	1460.099
7286	13490	Pokéman493	1460.097
7287	13491	Heat	1460.096
7288	13493	Coco4dayz	1460.062
7289	13495	Igor	1460.033
7290	13497	-z0rK-	1460.022
7291	13499	LostBoyL.A	1460.021
7292	13500	Crocus	1460.013
7294	13502	Arya	1459.966
7295	13503	Scott	1459.957
7298	13508	Trey	1459.924
7299	13509	Joseph	1459.917
7303	13516	Gabriel	1459.869
7304	13518	Felonio	1459.858
7307	13521	San D. Wich	1459.798
7308	13525	Solis	1459.777
7309	13526	Zard	1459.776
7310	13527	Treeho	1459.767
7315	13532	SoulVert	1459.726
7316	13533	Saska	1459.724
7317	13534	RDetroy	1459.719
7319	13538	Dragnoir	1459.646
7320	13538	Pete	1459.646
7321	13541	luca	1459.633
7322	13545	Wolf	1459.59
7323	13546	Ward	1459.589
7325	13549	Jay	1459.562
7326	13550	Ice	1459.551
7329	13555	limpy	1459.506
7330	13558	Rudy	1459.49
7331	13560	Skii	1459.484
7332	13561	SpaceGhost	1459.483
7335	13564	Nicky	1459.464
7338	13571	Matt	1459.404
7341	13574	Daniel	1459.376
7343	13579	Pat	1459.355
7344	13580	RoxasVGC	1459.353
7346	13582	dawn	1459.343
7348	13586	Jfish2005	1459.325
7349	13589	Martín	1459.313
7350	13590	Bry	1459.294
7351	13590	Pablo	1459.294
7352	13592	Anya	1459.29
7353	13594	Guilherme	1459.272
7356	13597	Edvin	1459.256
7358	13600	Ace	1459.24
7360	13603	zuko	1459.21
7362	13606	Malcolm	1459.186
7363	13613	Dos	1459.13
7365	13615	Senju	1459.11
7367	13618	AKfourty7	1459.065
7368	13619	Nutty	1459.054
7370	13620	BillyGrass	1459.045
7374	13629	PERSON	1459.004
7377	13634	Latte	1458.99
7379	13637	Theghote	1458.971
7380	13638	Lalín	1458.966
7382	13640	alex	1458.947
7385	13643	Schnerder	1458.9
7386	13646	Corbin	1458.88
7388	13648	Manny	1458.866
7390	13650	Tonny	1458.862
7391	13652	Robert	1458.849
7392	13653	Marty	1458.846
7394	13656	Jamie	1458.826
7395	13658	T-Rex	1458.806
7398	13665	Omri	1458.763
7399	13666	Sandsage	1458.762
7400	13667	Mac	1458.755
7401	13672	Oathie	1458.73
7402	13673	Greenkrack	1458.727
7403	13674	AARON	1458.726
7404	13675	Anthony	1458.717
7405	13677	Hero	1458.702
7406	13679	Silver	1458.696
7407	13683	Ghost	1458.67
7409	13686	Mateo	1458.664
7411	13688	Matthew	1458.658
7412	13690	Ezzy	1458.647
7414	13692	Vstij	1458.644
7415	13694	Jericho	1458.61
7417	13702	Down8ch	1458.55
7418	13703	Roogie	1458.548
7419	13704	Marin	1458.545
7420	13709	Chris	1458.531
7421	13714	Kanto Kappa	1458.477
7422	13716	Cainã	1458.475
7428	13725	Austin	1458.427
7431	13734	Garrick	1458.374
7432	13735	Big Cheese	1458.368
7435	13740	Trevoir	1458.342
7436	13741	Proti	1458.34
7437	13742	Hector	1458.336
7439	13744	Emma	1458.334
7441	13748	Rebeck	1458.315
7442	13749	Psycho	1458.314
7444	13751	opal.	1458.304
7446	13753	Tyler	1458.3
7447	13754	Joe	1458.29
7450	13759	Kakahu	1458.276
7453	13764	Thiccolas	1458.248
7454	13766	Miyo	1458.241
7455	13768	Ross	1458.234
7456	13771	Spillz	1458.212
7457	13773	Alex	1458.208
7458	13775	nolan	1458.2
7460	13778	Colbert	1458.187
7464	13783	Ian	1458.173
7465	13784	Josh	1458.17
7467	13788	Hunter	1458.155
7468	13788	Elerik	1458.155
7470	13791	EmperorCy	1458.153
7471	13793	Papa Bear	1458.146
7472	13795	E!	1458.11
7475	13798	Chris	1458.102
7476	13799	Nora	1458.096
7477	13800	Nechuru	1458.091
7478	13802	Auronzo	1458.071
7479	13803	Rj	1458.063
7480	13804	Sage	1458.056
7481	13805	RemedyVGC	1458.043
7482	13806	Walrus666	1458.041
7485	13811	Guy	1458.033
7486	13812	ModestNeko	1458.027
7489	13823	An0nym0us	1457.953
7490	13824	Rocky	1457.95
7491	13826	Taro	1457.943
7493	13830	Andoox	1457.93
7495	13833	Juliana	1457.913
7496	13834	Chloe	1457.912
7497	13834	Snowpoint	1457.912
7498	13836	Doofer	1457.904
7500	13839	Pabaleo	1457.887
7504	13849	Spencer	1457.822
7505	13853	Taylor	1457.805
7506	13854	Russell	1457.798
7507	13855	Tony	1457.79
7509	13857	Gavin	1457.786
7510	13858	TeeWade	1457.782
7512	13862	Hector	1457.761
7513	13863	Chris	1457.756
7514	13864	Serena	1457.747
7516	13869	Harry	1457.718
7517	13874	micheal	1457.711
7519	13876	Antony	1457.695
7520	13878	Shim	1457.683
7522	13882	Adam	1457.664
7523	13882	Matt	1457.664
7524	13884	WubbleuTea	1457.656
7525	13887	Ty	1457.637
7526	13889	Reggie	1457.63
7527	13891	Drader	1457.623
7529	13894	Enrique	1457.583
7531	13896	Billy	1457.567
7533	13899	Patrick	1457.546
7535	13901	Lu	1457.544
7536	13903	Jahz	1457.53
7537	13905	Sharnay	1457.521
7538	13907	Patrick	1457.518
7539	13907	Teej	1457.518
7540	13910	Gilly	1457.507
7541	13911	Onurbis	1457.495
7542	13913	Chad G	1457.473
7547	13923	Jonathan	1457.434
7549	13927	Louca	1457.416
7551	13929	Shuryo	1457.399
7552	13930	EVELYN	1457.398
7553	13932	Bryan	1457.388
7555	13934	Angelo	1457.37
7556	13935	Gabriel	1457.367
7557	13936	Danny	1457.36
7558	13938	Dylan	1457.35
7559	13939	Anthony	1457.345
7560	13940	RattHD	1457.337
7561	13942	Ginyuu	1457.326
7562	13946	Anthony	1457.311
7563	13948	Alex	1457.303
7564	13949	Logan	1457.301
7566	13951	Violet23	1457.288
7567	13954	Mirth	1457.268
7569	13957	Mike	1457.259
7571	13960	Skeonnp	1457.241
7573	13962	Reiss	1457.228
7574	13964	Newton	1457.215
7575	13965	tfmrbajo	1457.211
7576	13966	AwokeFinally	1457.198
7581	13973	Juanjo	1457.176
7582	13976	Acential	1457.162
7583	13976	Peter	1457.162
7586	13981	Ace	1457.138
7588	13985	Tron01	1457.11
7589	13986	uNwah	1457.102
7590	13988	TonyJr	1457.098
7592	13990	Karsk	1457.087
7594	13993	Nemaeyro	1457.069
7595	13996	Fermin	1457.064
7598	14000	Blue	1457.048
7601	14004	Hello Win	1457.028
7602	14007	Tsukishima	1457.025
7606	14017	Bel	1456.989
7608	14020	Yannick	1456.971
7610	14023	Vallour	1456.966
7612	14025	Nameless	1456.957
7616	14034	Nero	1456.899
7617	14035	David	1456.898
7618	14036	BustasPawdre	1456.897
7619	14037	Venate	1456.893
7622	14040	Jessie	1456.869
7624	14043	li	1456.864
7625	14044	PJ	1456.862
7626	14045	Brad	1456.856
7627	14047	Chance	1456.853
7628	14048	Mina	1456.85
7629	14052	Pigsey	1456.827
7630	14053	Bevan	1456.819
7631	14055	Johnny	1456.816
7632	14056	Mateo	1456.797
7633	14059	Shingo	1456.791
7638	14068	Red	1456.751
7640	14070	Austin	1456.749
7641	14071	Saber	1456.742
7642	14072	DogFoodLid	1456.741
7646	14075	Sobakasu	1456.733
7647	14077	Dggamz	1456.723
7648	14082	Juliana	1456.714
7649	14083	Subpar kraut	1456.706
7650	14085	NAAAAAAAAIL!	1456.696
7651	14088	deadly	1456.679
7652	14089	Floopa	1456.678
7654	14092	Brayyy	1456.672
7657	14095	Barney	1456.664
7658	14100	Brett	1456.66
7661	14104	Naville	1456.635
7662	14104	Vayne	1456.635
7663	14106	Astral	1456.627
7665	14110	Sakobro	1456.606
7666	14113	Clove	1456.6
7667	14114	Náppá	1456.598
7669	14117	SillyKarl	1456.579
7671	14119	Gostzin	1456.57
7672	14121	Timid	1456.564
7673	14123	Alucard	1456.548
7674	14125	N	1456.537
7678	14134	Heiveen	1456.504
7681	14137	JT	1456.492
7682	14138	Webster	1456.486
7685	14143	Lane	1456.472
7687	14150	Trip	1456.447
7689	14152	Joey	1456.431
7692	14157	Cam	1456.417
7695	14160	afang	1456.406
7696	14168	Axe	1456.375
7697	14170	Rizazul	1456.371
7700	14175	MysticMoon	1456.335
7701	14179	Ame	1456.329
7702	14180	Mumu	1456.328
7703	14181	Zeke	1456.324
7706	14186	Martin	1456.309
7707	14187	Atreus	1456.305
7708	14188	Nash	1456.302
7709	14189	Chandler	1456.298
7710	14191	Mike	1456.296
7711	14197	Huna	1456.278
7712	14198	Jordi	1456.268
7714	14200	Jean	1456.265
7715	14201	Zydrek	1456.263
7717	14205	Yukari	1456.251
7718	14206	Violet24	1456.242
7720	14210	PizzaBoy	1456.231
7721	14211	FRANKIE	1456.229
7723	14216	Cosette	1456.199
7725	14221	Emília	1456.185
7726	14222	Reinhardt	1456.182
7729	14226	justin	1456.153
7731	14228	Henry	1456.14
7732	14229	Sass	1456.135
7733	14231	Squish	1456.128
7734	14232	Belle	1456.122
7735	14234	Lorhin	1456.114
7736	14235	Fluff	1456.111
7737	14236	Kismet	1456.108
7738	14237	Kate	1456.104
7739	14238	Magnoleon	1456.1
7741	14241	Mac	1456.08
7742	14245	Roane	1456.071
7746	14254	Benjo	1456.036
7747	14256	Dragon	1456.031
7749	14258	Carl	1456.025
7752	14269	Grifo	1455.985
7753	14272	Lucas	1455.976
7754	14273	MrChompski	1455.973
7755	14275	John	1455.961
7756	14276	Zillah	1455.959
7757	14277	Giovanni	1455.958
7758	14278	Godzy	1455.956
7761	14283	Griffiyn	1455.938
7763	14285	Olivia	1455.934
7764	14286	Skull Kid	1455.931
7765	14287	Will G.	1455.92
7766	14288	GamingBoy247	1455.915
7767	14289	jamblo	1455.914
7768	14290	Vic	1455.906
7770	14293	Justin	1455.897
7773	14296	Debula	1455.879
7774	14297	Annie	1455.877
7775	14299	Vin	1455.869
7778	14303	Kai	1455.861
7779	14304	Link	1455.859
7782	14309	Josh	1455.844
7784	14311	Ross	1455.836
7787	14317	Jan	1455.813
7789	14321	Ryan	1455.802
7793	14328	Ross	1455.784
7794	14329	Antonia	1455.783
7795	14330	Joshua	1455.771
7796	14332	Jerry	1455.768
7797	14335	Jeff	1455.761
7798	14337	Serina	1455.746
7799	14338	Mike Jones	1455.74
7800	14339	Mark	1455.739
7801	14340	Anton	1455.738
7802	14341	Ravenna	1455.73
7805	14350	YungandHung	1455.676
7806	14351	Chad	1455.675
7808	14353	Ben	1455.658
7809	14356	Green	1455.632
7811	14358	Derek	1455.628
7813	14361	Kyle	1455.622
7817	14365	galiate	1455.612
7818	14367	Nono	1455.604
7820	14371	Spiker	1455.588
7821	14374	Calamitas	1455.578
7822	14375	Rogelio	1455.574
7824	14380	KFC	1455.558
7825	14381	Green	1455.555
7826	14382	Kaye	1455.538
7829	14386	sumsikjoke	1455.532
7830	14389	June	1455.528
7831	14391	John	1455.52
7833	14396	kc	1455.505
7834	14397	Taffy	1455.502
7836	14401	Ryan	1455.495
7839	14406	Brocc	1455.468
7840	14408	KarasDG	1455.462
7842	14410	EDI	1455.45
7843	14412	Chulo	1455.447
7844	14414	Eric	1455.426
7845	14417	Inncrediboy	1455.422
7846	14418	Shadowlocker	1455.421
7849	14424	Ladeyna	1455.408
7851	14426	PimentóNora	1455.405
7852	14428	Alegs	1455.402
7853	14429	Pig-Zed	1455.401
7856	14435	Butt-Head	1455.38
7858	14438	burnheriout	1455.371
7860	14441	Cryptic	1455.344
7863	14445	Aria	1455.333
7866	14449	Viole	1455.316
7867	14450	Frog Man	1455.314
7870	14455	Mener	1455.289
7872	14459	Sean	1455.271
7874	14462	Wayne	1455.264
7875	14463	Kyto	1455.262
7877	14466	Tom	1455.253
7879	14468	Ude	1455.24
7880	14469	Lucifrost	1455.226
7881	14469	Cheeto	1455.226
7882	14471	GamesVi	1455.224
7883	14472	Briggs	1455.222
7885	14476	Grim	1455.196
7886	14480	Víctor Pérez	1455.169
7889	14486	Jason	1455.147
7893	14498	Sigurd	1455.109
7894	14498	AJ	1455.109
7898	14503	Amethyst	1455.099
7899	14507	Thuente	1455.094
7901	14509	Nathan	1455.091
7902	14512	alche v2	1455.081
7903	14513	Jump	1455.08
7904	14513	Elena	1455.08
7905	14515	SteamAlpaca	1455.079
7906	14515	Rex	1455.079
7908	14520	Geomancy	1455.07
7909	14523	Lamb	1455.058
7910	14527	Agent 35	1455.037
7911	14529	thatflykid	1455.031
7915	14537	brett	1455.006
7917	14539	Bojji	1455.0
7918	14541	Sete	1454.995
7919	14543	Eric	1454.986
7920	14545	Kofi	1454.971
7921	14548	Kevin	1454.955
7922	14549	Greg	1454.947
7923	14551	Gordo	1454.939
7924	14553	TmcChris	1454.932
7926	14557	Noot	1454.922
7927	14560	Deemer	1454.918
7928	14561	Archon	1454.903
7929	14563	Worgit	1454.899
7933	14572	Michie	1454.877
7936	14580	Khalil	1454.854
7940	14587	Rene	1454.813
7941	14589	  Titototi	1454.793
7942	14591	Xander	1454.769
7943	14592	Jack24	1454.764
7944	14593	May	1454.761
7945	14594	Jesse	1454.758
7946	14596	Marvin	1454.757
7947	14598	Ervin	1454.754
7950	14605	Matt	1454.736
7951	14607	Alex227	1454.727
7952	14608	Alexa	1454.725
7956	14613	chyme	1454.714
7957	14615	Squillium	1454.705
7958	14615	Sam	1454.705
7959	14617	Harvey	1454.703
7960	14617	Gary	1454.703
7961	14619	Kiangry	1454.7
7963	14621	Mikey	1454.69
7964	14623	Steven	1454.689
7965	14626	Cristian	1454.678
7966	14627	Vuvig	1454.677
7971	14634	Cebbude	1454.657
7972	14640	Saldanhesa	1454.63
7976	14650	Anaïs	1454.607
7977	14651	Rotciv	1454.605
7979	14655	Elena	1454.594
7980	14661	Brandon	1454.572
7981	14662	Haajar K	1454.567
7982	14664	kev	1454.564
7983	14665	Cyanna	1454.562
7985	14668	icespice	1454.552
7986	14669	BDV	1454.547
7987	14671	Michael D'A	1454.545
7989	14674	WgoYT	1454.537
7990	14674	Taiwaun	1454.537
7991	14677	Kristjan	1454.521
7992	14679	Coach Tom	1454.516
7994	14681	Casey	1454.51
7996	14685	monkey40	1454.502
7997	14688	benjides	1454.501
7998	14689	Maxx	1454.499
8000	14692	Kyubiki	1454.489
8001	14694	Blaize	1454.484
8003	14696	kovenant	1454.478
8005	14699	Jill	1454.469
8006	14701	ASH	1454.46
8007	14702	Dax	1454.456
8008	14703	Chrisovitch	1454.455
8010	14706	Jimmy Heafy	1454.444
8012	14708	Amiel	1454.421
8013	14708	LiSo	1454.421
8014	14716	Kerf	1454.402
8015	14717	Zacarias	1454.398
8016	14719	Joe	1454.394
8018	14725	Brandon	1454.383
8020	14728	Rafael	1454.376
8021	14729	Lewis	1454.373
8023	14731	Ani	1454.36
8024	14732	Cody	1454.355
8025	14735	Woody	1454.348
8026	14736	Lucifela	1454.347
8027	14737	Rufus	1454.339
8031	14741	Viridia	1454.326
8032	14742	Justin	1454.322
8033	14744	Nathan	1454.317
8034	14746	Lawrie	1454.309
8036	14748	GOKUL	1454.3
8037	14750	LatiLugia	1454.297
8039	14752	Ainz	1454.294
8040	14753	Eno Derosso	1454.292
8041	14755	Kenneth	1454.282
8043	14757	Glen	1454.273
8044	14760	Anthony	1454.269
8045	14761	Ruki	1454.268
8046	14763	Zhadow	1454.258
8047	14764	Chaz	1454.256
8048	14768	Brandon	1454.235
8049	14771	Azure Rouge	1454.226
8052	14774	Quanzo	1454.214
8054	14778	Nik	1454.207
8057	14781	Prossetti	1454.195
8058	14783	subezro	1454.183
8059	14784	Seana	1454.182
8062	14788	Jb	1454.169
8063	14792	Heart	1454.153
8064	14797	Aoba	1454.135
8065	14802	Cheyenne	1454.125
8066	14803	Sonicghost	1454.123
8067	14805	Jamie	1454.116
8069	14808	Formal	1454.1
8071	14810	B BOSS	1454.077
8072	14812	FragashVGC	1454.069
8074	14814	Xernea	1454.065
8075	14815	Kaspien	1454.062
8079	14823	James	1454.042
8080	14824	Hammer Barn	1454.04
8081	14826	Mustapha	1454.039
8083	14830	EpiDeux	1454.02
8084	14831	Cornelius	1454.019
8087	14839	DarcMan	1453.991
8088	14841	Jacob	1453.987
8089	14842	Arceus	1453.985
8090	14843	Danny	1453.979
8091	14845	Aiden	1453.962
8092	14846	Gordon	1453.961
8093	14846	Charles	1453.961
8094	14849	CaptainBJ	1453.952
8097	14855	SirIsaac	1453.932
8098	14856	Emmanuel	1453.927
8099	14858	Lasgo	1453.925
8100	14859	M&M	1453.92
8101	14859	Sina	1453.92
8104	14865	RNG is $kill	1453.897
8105	14866	xXSigmaGeoXx	1453.895
8106	14866	Tator	1453.895
8107	14866	Hunter	1453.895
8108	14866	Remy	1453.895
8109	14870	bear	1453.893
8110	14870	SnowSlash	1453.893
8111	14872	HooDinney	1453.889
8113	14876	Rhinoe	1453.871
8115	14878	ShinyHunter	1453.869
8118	14884	Jay	1453.837
8121	14893	CashBr	1453.81
8122	14894	Desmond	1453.807
8123	14895	Airoria	1453.804
8124	14897	ΖΞΠ	1453.8
8126	14900	Benjamin	1453.792
8127	14902	Huid	1453.775
8130	14904	Deos	1453.772
8132	14907	-=sKeTcH=-	1453.765
8133	14910	Mike	1453.762
8134	14912	Matthew	1453.753
8135	14912	Areku	1453.753
8136	14914	Justin	1453.749
8137	14915	Brenda	1453.748
8139	14917	Matti	1453.747
8141	14920	Lou	1453.746
8142	14920	Nick	1453.746
8143	14922	Levi Lucas	1453.743
8144	14924	Luna	1453.736
8146	14927	Tyler	1453.7
8147	14928	Argentat	1453.699
8148	14929	Adept	1453.697
8150	14935	Lucas Silva	1453.675
8151	14936	kaden	1453.67
8152	14937	Bell	1453.667
8153	14941	Matt	1453.654
8154	14942	Thermal	1453.652
8155	14942	Avinash	1453.652
8156	14945	Tilman	1453.643
8157	14946	Jack	1453.642
8159	14949	Chris	1453.636
8160	14950	Olive	1453.632
8162	14956	Kara	1453.612
8163	14957	Modaavi	1453.61
8164	14960	Corvidae	1453.582
8165	14961	Chris	1453.58
8166	14963	David	1453.578
8168	14966	Max	1453.569
8171	14970	Glace	1453.56
8172	14970	Miko	1453.56
8173	14976	Oswaldo	1453.548
8174	14976	Mr Gardo	1453.548
8175	14978	Bilal	1453.538
8178	14982	Jeremy 	1453.517
8181	14992	Dany	1453.492
8182	14994	EthanVGC	1453.491
8183	14995	Falory	1453.485
8184	14996	fabio	1453.479
8185	15000	Sangria	1453.452
8188	15005	Brianna	1453.431
8189	15006	Ace N	1453.428
8191	15008	Niko	1453.415
8193	15010	Jordan	1453.414
8194	15015	Zell	1453.403
8195	15016	Rukia	1453.395
8196	15017	Jan	1453.391
8197	15019	Dylan	1453.39
8200	15022	Ryan	1453.386
8202	15027	Austin	1453.361
8203	15028	Alex	1453.36
8206	15031	Tyler	1453.353
8209	15043	dragon	1453.312
8210	15046	David	1453.309
8212	15049	Will	1453.299
8214	15051	Ryan	1453.295
8215	15053	Lliw	1453.292
8216	15053	The Brock	1453.292
8217	15056	Mr Brig	1453.284
8219	15058	Danny Oak♥	1453.279
8221	15061	Mkobenitez	1453.265
8222	15062	McDrewbi	1453.256
8224	15065	Jarrod	1453.252
8225	15068	Ynil	1453.236
8229	15077	Stephanie	1453.201
8230	15080	Zupo	1453.197
8232	15084	VenomUmbreon	1453.189
8234	15088	Uneek	1453.182
8235	15091	Tobias	1453.17
8237	15094	Timmy	1453.164
8238	15095	Jordan	1453.16
8239	15096	Philippe J	1453.155
8241	15098	Mayron	1453.133
8243	15100	Andie	1453.116
8244	15101	Daniel	1453.111
8245	15104	Ti	1453.106
8246	15105	Jade	1453.083
8248	15108	Greesy Waq	1453.079
8251	15112	gabe	1453.062
8252	15115	Marle	1453.058
8257	15120	Kev	1453.04
8259	15125	quan	1453.019
8261	15129	Figment	1453.01
8262	15131	Jessy	1453.005
8264	15134	yobes	1452.98
8265	15134	Thedo!	1452.98
8266	15136	Otar	1452.976
8267	15137	Briana	1452.971
8269	15139	Allen	1452.957
8271	15141	Dragon	1452.95
8272	15144	Dell	1452.942
8274	15147	Brittany	1452.939
8275	15148	Tasker	1452.932
8278	15152	Scorpii	1452.919
8279	15154	Zer0h0ra	1452.917
8281	15159	David	1452.897
8282	15160	Lufenrir	1452.895
8283	15165	Salvi	1452.879
8284	15167	Lloyd	1452.849
8286	15171	Rafael	1452.839
8287	15171	David	1452.839
8288	15174	cee	1452.834
8289	15175	v6FiRE	1452.83
8290	15179	Sam	1452.82
8291	15180	Michael	1452.814
8292	15182	Zane	1452.812
8293	15186	Byli	1452.795
8295	15188	GamesSc	1452.793
8297	15191	Katy	1452.786
8298	15195	Felipe	1452.781
8299	15199	Zelda	1452.767
8300	15200	Kaz	1452.765
8301	15201	Ac1d	1452.762
8303	15204	Samo	1452.75
8306	15209	Yaz	1452.74
8307	15210	BarbieBabe	1452.739
8308	15211	Luka	1452.737
8309	15213	Ryoshia	1452.735
8311	15216	fsucia	1452.714
8312	15216	J	1452.714
8313	15221	Hahnter	1452.703
8314	15222	Zac	1452.693
8316	15224	Diana	1452.685
8317	15225	sophie	1452.68
8318	15225	Marco	1452.68
8319	15232	Yggdrassal	1452.668
8321	15234	Elijah	1452.653
8322	15235	Money	1452.647
8323	15238	N	1452.635
8324	15239	Danny	1452.632
8326	15241	Matt	1452.629
8328	15243	Thomas	1452.624
8329	15244	Eva	1452.616
8331	15249	Jabbs	1452.572
8333	15251	Cris	1452.553
8334	15254	George	1452.549
8336	15257	Junnuen	1452.539
8337	15257	Clythez	1452.539
8338	15259	Jarfan	1452.535
8340	15261	Cyno	1452.528
8342	15264	?	1452.509
8344	15266	Joe	1452.499
8346	15270	Eddie	1452.468
8347	15272	Big L	1452.466
8348	15276	Clayton	1452.455
8349	15277	Robert	1452.452
8352	15281	Conner	1452.438
8356	15287	RGCommander	1452.41
8357	15290	SongKnife	1452.396
8358	15293	Grim	1452.39
8359	15294	Cal	1452.385
8360	15294	Mikey	1452.385
8364	15302	Xiomara	1452.352
8367	15308	Tyler	1452.337
8368	15309	John♀	1452.323
8369	15310	Kari	1452.317
8373	15319	LordWasabi	1452.274
8374	15320	Colunga	1452.271
8375	15321	WadeConnects	1452.27
8376	15322	Irene	1452.268
8378	15326	Connor	1452.259
8380	15328	Randall	1452.237
8382	15331	Kitty	1452.227
8385	15334	Nikki	1452.22
8386	15335	Brandon	1452.214
8390	15342	David	1452.186
8393	15345	Megan	1452.162
8397	15352	ALittleJamie	1452.142
8399	15354	Ash	1452.138
8401	15358	Kelp	1452.127
8402	15359	Cococonsi	1452.122
8403	15361	Tobey	1452.11
8404	15361	Andy	1452.11
8405	15363	Cassandra	1452.096
8406	15365	Callum	1452.092
8407	15366	Alex	1452.09
8412	15375	Shane	1452.037
8413	15377	Clawn Jr	1452.03
8415	15380	Mitonga	1452.018
8416	15381	Michelangelo	1452.01
8417	15383	Kanye West	1452.002
8418	15385	Zachary	1451.99
8419	15388	Taylor	1451.973
8420	15388	Christian	1451.973
8421	15388	Isaac	1451.973
8426	15400	SkiDaddleVGC	1451.917
8428	15403	Fresh	1451.89
8430	15405	Newton	1451.884
8432	15410	pseudo	1451.864
8434	15414	DayonAntonio	1451.808
8437	15417	Bjorn	1451.79
8441	15423	Offsider	1451.709
8442	15425	Josh	1451.688
8444	15431	Torin	1451.654
8445	15433	Coni	1451.638
8446	15434	HappySquared	1451.613
8448	15436	Austin	1451.601
8449	15438	Haley	1451.599
8450	15440	Craig	1451.593
8451	15441	Air0z	1451.591
8454	15445	Ryan	1451.579
8455	15447	comiconvikt	1451.572
8456	15451	Rowan	1451.553
8458	15454	2Late	1451.546
8460	15456	Ace	1451.541
8463	15464	Shadrowac	1451.496
8466	15469	Lilith	1451.467
8467	15470	Kare	1451.455
8470	15477	Enit	1451.41
8471	15478	Deeebs	1451.404
8472	15480	Mike	1451.376
8473	15481	Dalmonite	1451.365
8474	15483	Ryan	1451.352
8475	15485	Dark	1451.349
8476	15486	HeidenQT	1451.327
8477	15488	Z	1451.326
8478	15489	CRUSH	1451.325
8479	15490	Benny	1451.32
8480	15492	Sam	1451.308
8483	15497	Andrew	1451.273
8484	15500	Logan	1451.259
8485	15501	Erick	1451.258
8486	15506	Chloé	1451.237
8487	15507	kirbo	1451.235
8490	15516	Ty	1451.185
8491	15517	Shermie	1451.184
8492	15519	Sirius	1451.178
8493	15520	Phammy	1451.177
8494	15525	Wild Things	1451.155
8495	15527	Elijah	1451.127
8496	15528	Sativa	1451.124
8497	15529	Kazuma	1451.115
8499	15532	pikmin	1451.109
8502	15536	Filip	1451.089
8504	15538	JR	1451.076
8506	15542	Pikalberto	1451.028
8507	15545	Katie	1451.016
8508	15546	Alf Inge	1451.014
8510	15549	Vulpix	1450.995
8511	15550	Malen	1450.991
8513	15553	Snow	1450.972
8514	15554	daryle	1450.97
8516	15557	TurtleDad69	1450.948
8517	15560	Z	1450.925
8518	15561	Nathan	1450.924
8519	15562	Constantine	1450.913
8521	15564	Orion	1450.891
8522	15564	Floyd	1450.891
8524	15567	Skip	1450.884
8525	15568	joey	1450.883
8529	15575	Wes	1450.855
8531	15580	Phil	1450.814
8533	15584	Pheonix774	1450.777
8534	15587	Taylor	1450.768
8537	15590	Tyler	1450.75
8539	15594	Tyo	1450.709
8540	15595	Adam	1450.707
8542	15598	Florian	1450.685
